prob0,prob1,prob2,prob3,actual0,actual1,actual2,actual3,predicted0,predicted1,predicted2,predicted3,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9
0.484489,0.110958,0.147946,0.256607,0,1,0,0,1,0,0,0,-1.586497,-0.201795,-0.400008,0.120985,-2.846420,0.606648,0.589346,-0.080038,-2.208885,-0.153203
0.143435,0.365279,0.346509,0.144776,0,1,0,0,0,1,0,0,-1.059636,0.813904,-2.215662,-2.191501,1.108235,1.291069,-0.354410,0.102074,1.410297,-0.252074
0.516092,0.165282,0.162559,0.156067,1,0,0,0,1,0,0,0,0.965368,-1.389243,2.754314,1.273260,-0.260773,0.846156,0.296840,0.646277,-2.625438,-1.359272
0.161341,0.364123,0.164965,0.309571,0,1,0,0,0,1,0,0,-0.008638,-0.226162,1.501559,-0.084447,-1.927623,-1.051779,-0.486187,-2.191174,0.058913,-1.937609
0.167639,0.513854,0.251069,0.067438,1,0,0,0,0,1,0,0,0.049701,0.429747,-1.175707,-0.906467,0.840681,0.579831,-0.392388,2.784192,0.033431,0.096710
0.121154,0.346944,0.377454,0.154448,0,1,0,0,0,0,1,0,-0.648181,-0.247727,-1.752759,0.017035,1.252467,0.869807,-0.981935,0.612865,1.462635,0.636443
0.389518,0.290585,0.213215,0.106682,1,0,0,0,1,0,0,0,-0.516334,1.344608,-1.782010,-1.069747,0.690421,-1.072510,1.516722,1.803819,-0.998465,1.286582
0.121189,0.371798,0.412605,0.094408,0,0,1,0,0,0,1,0,1.535114,-2.163650,6.302947,0.282071,2.371236,-0.846361,0.955106,-0.551762,-3.111142,-0.205709
0.105346,0.115123,0.659328,0.120204,0,0,1,0,0,0,1,0,0.688828,-0.346092,-0.687312,-0.182078,1.074240,-1.174387,-1.722213,-0.616958,0.050897,0.919374
0.318407,0.268323,0.183568,0.229701,1,0,0,0,1,0,0,0,-0.106077,-1.271079,0.635407,-0.940443,0.319957,0.247263,0.953577,1.680135,0.382224,0.082890
0.554105,0.123179,0.167484,0.155232,1,0,0,0,1,0,0,0,-2.154570,-1.073828,-1.376428,0.261520,-1.604650,0.325383,-1.024780,1.138110,-2.978143,0.422444
0.150215,0.063056,0.058511,0.728218,0,0,0,1,0,0,0,1,-1.564247,1.320822,-0.944405,0.215878,-1.566373,-0.220658,-0.064738,-0.810753,2.530223,1.227542
0.457875,0.129727,0.225123,0.187276,1,0,0,0,1,0,0,0,-0.557416,0.301522,0.062684,0.442660,-2.551017,0.699611,-1.187717,0.297321,-0.212271,0.131366
0.106921,0.308722,0.377325,0.207032,0,0,1,0,0,0,1,0,-0.891173,0.912841,2.316389,0.155313,0.326202,0.342367,0.206353,-2.330124,-2.724048,1.116630
0.139370,0.176344,0.585333,0.098953,0,0,1,0,0,0,1,0,0.973906,-0.921807,2.107939,-0.597251,1.635950,1.133827,0.807874,-0.219264,-0.607580,0.334844
0.309370,0.099813,0.485939,0.104878,0,0,1,0,0,0,1,0,1.922256,0.307068,0.413815,1.080272,-0.293460,0.343421,2.265775,3.155872,-1.133751,0.489857
0.132679,0.271592,0.380030,0.215698,0,0,1,0,0,0,1,0,-0.572295,1.014922,0.877348,0.139019,1.248008,-0.087414,0.329649,-0.589133,-1.023957,1.128492
0.298507,0.254806,0.192908,0.253779,0,0,0,1,1,0,0,0,-0.311291,-0.712817,-0.095795,-0.448264,0.117012,-2.163651,0.500549,0.115775,2.830421,1.580480
0.039833,0.404089,0.341893,0.214185,0,1,0,0,0,1,0,0,-1.221937,-0.053086,-2.693098,-0.140095,1.420574,0.326959,0.284235,-1.246383,2.906875,-0.923083
0.327697,0.333181,0.081864,0.257258,0,0,0,1,0,1,0,0,0.639780,0.195256,2.171479,1.126858,-2.231167,-2.438069,1.158861,0.352289,0.721140,-0.530599
0.303959,0.259395,0.105809,0.330837,0,0,0,1,0,0,0,1,-0.893092,-0.422336,2.297279,-1.217974,-1.921014,0.815339,1.441092,0.340457,1.050036,-0.643835
0.458710,0.121205,0.146760,0.273324,1,0,0,0,1,0,0,0,-0.788553,0.026898,2.546801,0.247806,-1.145662,-1.463239,-0.800763,0.187784,-1.220935,1.104905
0.157881,0.351671,0.281173,0.209274,0,1,0,0,0,1,0,0,2.081141,-0.101540,-2.451855,1.375492,2.019204,1.338463,-0.486784,0.944873,0.924115,-0.332759
0.057209,0.425310,0.120012,0.397469,0,1,0,0,0,1,0,0,0.954688,0.884439,1.275053,-0.533942,-1.727613,-0.500342,-0.158493,-0.837757,0.476434,0.452359
0.181388,0.275298,0.134026,0.409288,0,0,0,1,0,0,0,1,0.386743,0.132011,1.525305,-1.952953,-0.658911,1.236613,0.730461,-0.560166,2.272196,-0.409623
0.195035,0.435006,0.218409,0.151550,0,1,0,0,0,1,0,0,-1.777811,1.178320,0.615494,0.863432,0.653783,-0.923068,0.054260,2.882718,0.051055,-0.220682
0.095913,0.184296,0.172368,0.547423,0,0,0,1,0,0,0,1,1.882675,0.835856,-1.384742,2.006645,-2.076017,-1.251891,-0.785172,-1.355305,0.511504,-0.330602
0.104177,0.223106,0.115211,0.557506,0,0,0,1,0,0,0,1,1.242051,-0.170746,-1.504519,1.109715,-1.250973,1.186002,-0.206819,-1.320069,0.402513,-1.480448
0.270605,0.343125,0.182849,0.203421,0,1,0,0,0,1,0,0,0.113386,0.018151,0.680809,0.357433,-1.136526,-0.413485,0.957203,-0.852039,-0.602555,-0.749318
0.347457,0.180051,0.096551,0.375942,1,0,0,0,0,0,0,1,0.510988,1.065856,-0.449307,-0.332217,-2.407313,-0.102212,-0.228475,0.256393,1.090360,-0.442959
0.523486,0.139379,0.178177,0.158958,1,0,0,0,1,0,0,0,0.867012,-0.756280,-0.650954,-2.970114,-1.495389,0.362957,0.683991,1.724256,-1.053980,0.474484
0.102763,0.031858,0.843212,0.022167,0,0,1,0,0,0,1,0,-1.821862,-0.759133,3.818391,-1.606420,2.765609,1.450406,2.429602,0.915953,-1.830249,0.814191
0.508754,0.147035,0.185752,0.158459,0,0,1,0,1,0,0,0,-1.133542,0.067172,-0.487492,0.727013,-2.445025,-1.173018,1.311268,1.379233,-1.002250,0.157980
0.070135,0.125310,0.099954,0.704601,0,0,0,1,0,0,0,1,0.341582,-1.837037,-0.650986,0.682325,-1.969934,-0.763149,0.739490,-0.860272,2.224048,0.657431
0.154444,0.300415,0.126082,0.419059,1,0,0,0,0,0,0,1,0.449409,0.051582,2.480710,0.736556,-1.944192,0.713634,0.053296,-0.425962,0.393867,1.472846
0.104177,0.223106,0.115211,0.557506,0,0,0,1,0,0,0,1,-0.214016,0.631305,-1.011737,-0.017729,-3.572034,1.890181,-0.394213,-1.174469,2.620551,-0.343338
0.081114,0.686658,0.172640,0.059589,0,1,0,0,0,1,0,0,0.981001,0.215047,-0.882541,0.217105,0.955789,-0.777189,1.999541,0.782834,1.363415,-1.114263
0.124892,0.262553,0.340679,0.271876,0,0,0,1,0,0,1,0,0.075415,-0.482985,0.366794,1.265852,0.979851,0.606834,-0.210125,-0.433814,0.783450,0.950570
0.343949,0.194177,0.168349,0.293524,0,0,0,1,1,0,0,0,-0.235672,-0.833803,1.814231,-0.319329,-1.023325,-0.211754,0.092060,0.122489,-0.124279,0.193753
0.162303,0.414843,0.290018,0.132836,1,0,0,0,0,1,0,0,0.062642,1.564460,-1.393977,-1.144533,1.644925,0.763642,-0.294112,1.986904,1.538500,-0.589797
0.104177,0.223106,0.115211,0.557506,0,0,0,1,0,0,0,1,0.270035,-0.208666,-1.786306,0.731760,-1.641280,-0.941939,0.396836,-1.353475,0.921740,-1.271828
0.108840,0.179654,0.154100,0.557406,0,0,0,1,0,0,0,1,0.320255,1.108324,-1.068501,-1.338834,-1.607687,2.225194,-1.018425,-1.050696,1.122585,0.372665
0.196334,0.188698,0.532385,0.082583,1,0,0,0,0,0,1,0,0.449099,0.837345,3.148443,-0.228931,1.553166,-0.112446,2.076173,3.339489,-2.313594,-0.315278
0.364018,0.137035,0.165752,0.333196,1,0,0,0,1,0,0,0,-0.298382,0.823848,-0.621064,0.010912,-1.280926,-0.318277,0.270013,0.620989,-0.127936,0.633961
0.302683,0.367402,0.152070,0.177845,0,1,0,0,0,1,0,0,0.057708,-0.144261,-0.833571,-0.079611,0.687435,-0.784038,0.441942,0.471015,1.052257,-0.794490
0.193372,0.169965,0.117836,0.518827,0,0,0,1,0,0,0,1,-0.210149,-0.025256,-1.947382,1.971975,-1.991636,-0.893696,0.606254,-1.647248,-0.228680,1.326206
0.314348,0.113314,0.506719,0.065619,0,0,1,0,0,0,1,0,-0.078170,-0.931281,2.178017,-0.209628,0.940529,-0.026153,-1.411265,1.600221,-2.151395,0.261181
0.072418,0.592455,0.284234,0.050893,0,1,0,0,0,1,0,0,-0.478647,1.233114,-1.268860,2.546436,1.329749,-2.628336,1.434988,1.260742,0.577961,0.025580
0.055475,0.756840,0.136792,0.050893,0,1,0,0,0,1,0,0,0.170900,0.651867,-3.388147,1.658581,2.829459,-1.274367,0.081628,1.481935,-0.653635,-0.412247
0.339813,0.143684,0.117909,0.398594,1,0,0,0,0,0,0,1,-0.949194,-1.196750,-1.433524,1.034743,-3.278558,1.478981,0.827538,1.966444,1.203662,0.900591
0.101376,0.108000,0.653885,0.136738,0,0,1,0,0,0,1,0,2.305903,0.789333,0.396686,-2.299496,0.972949,-0.026240,0.943638,2.024876,-1.386548,-0.684895
0.445840,0.284722,0.128601,0.140838,0,0,0,1,1,0,0,0,-1.273370,1.822226,2.519985,0.955209,0.315645,-1.221880,1.637855,0.522165,4.588453,-0.871903
0.659935,0.101996,0.120233,0.117837,1,0,0,0,1,0,0,0,1.361094,0.108122,-0.618471,2.423064,-2.387924,2.936795,0.775214,0.319371,-1.538875,1.458750
0.609647,0.097035,0.167002,0.126316,1,0,0,0,1,0,0,0,-1.606071,0.706979,1.863794,-2.871658,-0.321011,0.058050,1.154710,1.037045,-2.606373,1.873798
0.062519,0.487733,0.232127,0.217622,0,1,0,0,0,1,0,0,-0.460823,0.684421,-3.117860,0.213386,1.799532,-0.620350,1.482404,-0.685444,1.829901,1.386900
0.166315,0.114018,0.644439,0.075228,0,0,1,0,0,0,1,0,-1.226381,0.340269,2.675795,-0.850791,2.034529,0.025561,1.339909,0.351654,-2.418133,0.546520
0.132679,0.271592,0.380030,0.215698,0,0,1,0,0,0,1,0,-0.623238,0.170071,1.317586,-0.628121,1.479119,0.970013,-0.436501,-0.724455,-2.467440,0.059976
0.084154,0.310907,0.121210,0.483729,0,0,0,1,0,0,0,1,0.818400,-0.929809,3.012660,-1.061838,-1.277876,1.569240,1.459183,-1.695565,1.422000,0.400700
0.284059,0.245877,0.115149,0.354915,0,0,0,1,0,0,0,1,-0.074546,0.626639,0.607367,-0.102620,-1.143278,-1.104704,0.554977,1.614472,1.582599,1.098700
0.129453,0.234608,0.451448,0.184490,0,0,1,0,0,0,1,0,0.687458,-1.205404,1.403832,1.014850,3.056648,-2.378549,0.303389,-0.903712,-0.847213,0.524878
0.092432,0.344587,0.263903,0.299078,0,0,0,1,0,1,0,0,0.571238,0.545960,-0.024633,1.312182,0.690412,-1.793849,0.288601,-0.530154,0.574200,-0.014283
0.108840,0.179654,0.154100,0.557406,0,0,0,1,0,0,0,1,-0.251769,-0.110275,-1.680381,0.252821,-2.394938,0.223420,-0.955259,-1.197489,1.879278,0.373963
0.270605,0.343125,0.182849,0.203421,0,1,0,0,0,1,0,0,-0.553063,-0.121532,2.003074,2.865273,-1.344602,0.052097,0.890549,-1.943563,-1.023986,-0.782094
0.263679,0.340765,0.131047,0.264508,0,1,0,0,0,1,0,0,-1.924589,1.520053,1.442007,-0.157317,0.073306,1.795741,-0.616760,2.839643,0.447535,-1.792511
0.098656,0.332332,0.300100,0.268911,0,1,0,0,0,1,0,0,2.671489,0.598851,2.250762,-0.178514,0.401498,-1.070319,-0.728961,-1.119862,0.419415,0.693997
0.161538,0.565588,0.088843,0.184031,0,1,0,0,0,1,0,0,0.507852,-0.964969,-2.544242,0.565104,0.035271,-0.109920,1.194099,-1.416841,-1.283508,0.295418
0.377523,0.201072,0.182265,0.239140,0,0,0,1,1,0,0,0,1.186826,0.730982,0.558728,0.494884,-0.176623,1.958179,-0.050647,2.158371,0.376645,0.440612
0.249048,0.297054,0.267104,0.186794,0,0,1,0,0,1,0,0,0.235657,2.088773,0.408780,0.765666,0.736273,2.135399,-2.195947,-0.722932,-0.024471,-0.240686
0.121154,0.502168,0.234170,0.142508,1,0,0,0,0,1,0,0,1.395692,1.887928,-0.935163,0.950594,0.843504,0.098979,-1.078929,2.452345,1.185397,-1.353861
0.377948,0.203892,0.238434,0.179725,0,0,1,0,1,0,0,0,-0.407705,-0.143148,0.804267,1.014365,-0.157904,-1.275617,-0.345095,0.142550,0.071210,-1.027725
0.477426,0.130513,0.217448,0.174613,1,0,0,0,1,0,0,0,-0.185974,0.781734,0.190593,-1.081794,-1.686448,-0.507727,-1.102086,0.479656,-0.765236,-0.578219
0.080805,0.590670,0.189924,0.138601,0,1,0,0,0,1,0,0,-1.086870,0.499986,-1.490650,-0.375549,1.054874,-1.086978,-0.428226,0.255590,1.094631,1.973525
0.108840,0.117234,0.288481,0.485445,0,0,0,1,0,0,0,1,0.436739,-0.312203,-1.342850,0.104175,-1.498598,-0.606573,-0.822095,-1.381252,0.094018,0.762334
0.472763,0.173966,0.178559,0.174712,1,0,0,0,1,0,0,0,-0.448023,-0.515184,-1.343834,-0.050002,-2.007648,1.536230,0.410391,0.367824,-3.007865,-0.566016
0.284368,0.341865,0.097865,0.275903,0,0,0,1,0,1,0,0,-1.109869,-1.251079,2.739855,0.645316,-1.561251,-0.792464,0.989543,0.317415,1.924656,1.291267
0.070135,0.125310,0.088843,0.715712,0,0,0,1,0,0,0,1,0.548984,-1.206648,-2.080012,0.316915,-2.438928,-1.225546,1.048006,-1.760136,-0.178353,0.882736
0.067368,0.184526,0.106526,0.641579,0,0,0,1,0,0,0,1,1.720139,-1.505311,-1.309875,-1.001018,-1.156507,-1.170307,-0.902270,-1.031871,1.321092,0.790751
0.455421,0.214812,0.165752,0.164015,1,0,0,0,1,0,0,0,-0.755239,-1.348911,-1.236941,-0.549784,0.267615,-1.074971,0.899497,1.528843,0.103646,0.262512
0.085468,0.547218,0.228813,0.138502,0,1,0,0,0,1,0,0,0.569207,0.893657,-1.415935,1.408251,0.866860,-0.448088,-1.006638,0.060967,1.494550,-1.307455
0.297504,0.198064,0.180645,0.323786,1,0,0,0,0,0,0,1,0.810084,0.436748,-0.895005,1.295329,-1.805761,0.973921,-0.268191,-0.658140,-1.292437,-1.304091
0.140739,0.335375,0.456093,0.067792,0,0,1,0,0,0,1,0,0.038888,-2.428564,3.035600,0.349628,1.723585,-0.604034,-0.786440,-1.308089,-0.443066,-1.096064
0.198432,0.282196,0.281922,0.237451,0,1,0,0,0,1,0,0,-0.742005,-0.046587,-1.343059,0.221570,0.596707,-0.675656,-0.655531,-0.077861,1.544683,0.310752
0.116491,0.545620,0.195282,0.142607,0,1,0,0,0,1,0,0,0.870826,-0.479605,-1.535896,-0.321407,0.883109,0.251882,-0.785825,0.294960,0.730430,-0.204832
0.149004,0.235395,0.443774,0.171828,0,0,1,0,0,0,1,0,0.658179,-0.813810,1.432104,0.503048,3.466272,0.706654,0.596176,-2.202112,-0.023589,-1.137099
0.085468,0.391994,0.372096,0.150442,0,1,0,0,0,1,0,0,-0.046583,0.553409,-1.996766,-1.789500,1.417517,0.064907,-1.150229,0.317174,1.380635,0.858962
0.171873,0.293674,0.309429,0.225024,0,0,1,0,0,0,1,0,0.658012,1.205230,1.032920,0.381491,0.064223,-2.081729,0.585636,-2.228947,-2.245333,-1.517378
0.108840,0.090368,0.136243,0.664549,0,0,0,1,0,0,0,1,-0.031577,-0.086126,-2.778217,0.068282,-2.200764,0.545484,-1.159876,-1.805257,-0.196873,-0.073998
0.251054,0.342339,0.190524,0.216084,0,1,0,0,0,1,0,0,0.294802,1.643225,1.312501,2.355500,-0.969112,1.021603,0.054489,-0.874208,-0.485679,1.767352
0.104177,0.133821,0.097354,0.664649,0,0,0,1,0,0,0,1,-0.448544,1.898361,-2.710724,1.092283,-1.324550,0.651517,-0.243169,-1.596008,-0.057848,0.593389
0.095913,0.184296,0.172368,0.547423,0,0,0,1,0,0,0,1,1.317075,-0.292698,-1.192338,0.095054,-1.265933,-2.326347,-0.185958,-1.139623,0.648669,-0.245863
0.159563,0.433310,0.329917,0.077210,0,0,1,0,0,1,0,0,0.319781,1.720725,-0.645015,-0.334339,1.195689,-0.053668,2.040738,1.742515,-1.392466,0.958544
0.682976,0.133304,0.092077,0.091643,1,0,0,0,1,0,0,0,0.373044,0.323691,-0.801651,-0.590141,-1.845608,-0.141484,-1.649436,0.074997,-1.216645,-1.283158
0.162303,0.414843,0.290018,0.132836,0,1,0,0,0,1,0,0,-1.336093,-1.403210,-1.181729,-1.111989,1.437534,0.448629,-0.549282,1.351415,1.044354,0.401918
0.326147,0.316981,0.182367,0.174506,0,1,0,0,1,0,0,0,0.247974,-0.027008,1.273036,-0.104060,-0.549988,-1.589544,1.643116,-1.489915,-1.106325,-1.377051
0.138826,0.288322,0.118127,0.454725,0,0,0,1,0,0,0,1,0.711715,0.015100,0.246453,-0.069688,-1.428464,-0.285824,0.624377,-0.629248,2.231725,0.301908
0.339329,0.158044,0.370710,0.131917,0,0,1,0,0,0,1,0,0.230513,-1.694051,0.786083,-0.890770,0.700189,0.998474,0.449403,2.605277,-1.458574,-1.732570
0.287162,0.159291,0.353088,0.200460,1,0,0,0,0,0,1,0,2.625530,0.315906,0.482993,-0.447327,-0.810912,0.534003,-0.149278,2.995329,-1.422062,0.018785
0.291575,0.238241,0.314860,0.155325,0,1,0,0,0,0,1,0,2.653555,-0.232732,0.185339,-0.416921,0.543989,-2.598905,-1.389046,2.063684,0.508848,-0.890148
0.075633,0.073336,0.060480,0.790550,0,0,0,1,0,0,0,1,0.634163,-0.987136,-2.247831,-0.334964,-3.325735,-1.152650,-1.162237,-1.624486,1.264315,-0.676323
0.092384,0.393834,0.409567,0.104215,0,1,0,0,0,0,1,0,0.863963,0.377787,-0.516740,-0.076191,1.060988,1.489535,-1.435511,1.635115,1.187808,1.062485
0.095431,0.406062,0.353661,0.144846,0,0,1,0,0,1,0,0,1.740253,-1.676794,3.005087,0.291811,0.529113,0.835250,0.343994,-3.690975,1.720319,1.667838
0.070135,0.125310,0.099954,0.704601,0,0,0,1,0,0,0,1,-0.191644,-1.338786,-1.744792,-0.021756,-2.522724,1.404099,0.648449,-1.233342,1.922801,0.093642
0.472763,0.173966,0.178559,0.174712,1,0,0,0,1,0,0,0,0.075956,0.153415,-1.377277,0.085837,-0.849574,1.964590,-0.130895,0.952155,-1.641218,-1.567104
0.053608,0.456628,0.254439,0.235326,0,1,0,0,0,1,0,0,0.970068,-2.248545,1.440022,-1.460045,-1.435696,0.082204,-0.991581,-2.020805,-0.056638,-0.417376
0.071657,0.434238,0.197772,0.296333,0,1,0,0,0,1,0,0,0.191695,0.367255,1.917372,-0.611276,-0.195685,0.772289,0.075489,-1.961040,1.307949,0.775401
0.193372,0.169965,0.117836,0.518827,0,0,0,1,0,0,0,1,-1.031272,1.475816,-2.613942,-0.057538,-1.973057,-0.144090,0.905106,-1.847860,-0.968887,-0.694351
0.523486,0.139379,0.178177,0.158958,1,0,0,0,1,0,0,0,1.600434,-0.463817,1.752379,-1.766480,-0.242443,-0.050896,0.906507,1.401281,-0.497603,0.280563
0.361737,0.259640,0.167568,0.211056,0,0,0,1,1,0,0,0,0.895640,-0.578892,1.564753,-0.968623,0.033092,0.727825,2.102286,0.257788,2.448298,-1.881501
0.200481,0.229651,0.037239,0.532629,0,0,0,1,0,0,0,1,-1.650018,-0.620329,0.989876,0.110178,-1.437477,0.533260,0.559503,-0.296713,3.100432,-0.854166
0.319745,0.200827,0.120506,0.358922,0,0,0,1,0,0,0,1,-1.109383,-0.734889,0.321324,-0.315889,-0.658766,0.695507,-0.207991,1.491849,0.921325,0.158860
0.057209,0.425310,0.120012,0.397469,0,1,0,0,0,1,0,0,0.764913,0.046290,1.407858,-0.638901,-1.782269,1.322037,-0.567704,-1.919182,0.556016,-0.416272
0.070135,0.125310,0.099954,0.704601,0,0,0,1,0,0,0,1,0.537108,-1.466569,-1.077526,0.489526,-1.837577,-1.040700,-0.078951,-0.908502,2.317500,0.021525
0.453212,0.173179,0.186234,0.187375,1,0,0,0,1,0,0,0,-0.516062,1.356540,1.519447,-0.765242,-1.005547,-0.932730,0.665742,0.774694,-1.038067,0.562037
0.132679,0.271592,0.380030,0.215698,0,0,1,0,0,0,1,0,-0.757099,1.193217,2.223623,0.913809,1.477287,-0.195208,0.675280,-0.790399,-0.898543,1.028939
0.084581,0.197855,0.472655,0.244908,0,0,1,0,0,0,1,0,-2.777976,-1.424409,1.345257,-0.544494,1.242116,-0.248322,2.095925,-0.695697,-0.213525,0.684882
0.364018,0.137035,0.165752,0.333196,1,0,0,0,1,0,0,0,-0.056751,1.266482,-0.516884,1.345481,-1.042239,-1.221942,0.664802,1.305277,-0.032057,0.694856
0.104177,0.223106,0.115211,0.557506,0,0,0,1,0,0,0,1,-0.230067,1.645177,-0.296190,1.088336,-0.449407,0.788500,0.543637,-0.788141,1.119284,-0.365231
0.319745,0.200827,0.120506,0.358922,0,1,0,0,0,0,0,1,0.176947,1.790008,0.993254,0.183861,-0.579331,1.727112,0.415550,0.778344,2.375997,0.193876
0.339813,0.143684,0.117909,0.398594,0,0,0,1,0,0,0,1,-1.198421,0.735494,-1.300738,-0.506790,-0.225499,1.089849,-0.113237,1.904394,1.951753,-0.508231
0.323559,0.184150,0.301294,0.190996,0,0,1,0,1,0,0,0,-0.115518,0.917671,2.212813,1.145050,0.740382,1.850976,-1.330860,-1.878116,-2.895742,-0.962737
0.103577,0.219654,0.274100,0.402670,0,0,0,1,0,0,0,1,0.709737,0.486928,-1.459701,0.018770,-0.077299,-0.096262,-0.926646,-0.978899,0.567952,-2.617444
0.501204,0.121043,0.209122,0.168630,1,0,0,0,1,0,0,0,0.268101,-0.560431,-1.407374,-0.277528,-1.587322,-0.587453,-0.828109,1.638833,-3.392593,-0.352207
0.179114,0.434097,0.322242,0.064547,0,0,1,0,0,1,0,0,-0.246256,-0.778746,-1.389185,0.146164,1.933995,-0.492191,1.108496,4.357448,-3.250229,-1.709746
0.082074,0.439000,0.267414,0.211511,0,1,0,0,0,1,0,0,0.265644,0.221541,2.301482,-0.082829,-0.559506,-0.586526,-2.055926,-1.807881,0.405255,0.858947
0.179114,0.434097,0.322242,0.064547,0,1,0,0,0,1,0,0,-0.777521,-0.544623,-0.688020,1.309546,1.785512,0.059776,-0.276172,3.410116,-1.046173,-1.228357
0.338856,0.166303,0.237155,0.257686,0,0,0,1,1,0,0,0,-0.647481,0.894360,1.208451,-1.312613,0.074715,0.611700,-1.224134,0.496814,1.781560,0.407206
0.186274,0.136338,0.117269,0.560120,0,0,0,1,0,0,0,1,0.154341,-0.854038,-2.645410,-0.954923,-1.783871,-0.683399,1.147062,-1.764962,-0.516245,-0.710530
0.186507,0.408193,0.337861,0.067438,0,0,1,0,0,1,0,0,1.190665,-1.348763,0.003385,-1.278897,2.098861,-0.565387,-0.765416,2.649662,-2.448272,0.965655
0.067740,0.292441,0.398858,0.240961,0,0,1,0,0,0,1,0,-0.015621,1.293466,1.904283,0.405163,0.030627,0.959827,0.709802,-2.551295,-1.698453,-0.177218
0.102763,0.031858,0.843212,0.022167,0,0,1,0,0,0,1,0,-1.705759,0.124315,5.419013,0.871641,1.284013,-0.259309,-0.362802,-0.075079,-2.570929,0.516246
0.128118,0.299537,0.269261,0.303084,0,0,0,1,0,0,0,1,-0.987337,1.076512,1.710145,0.636820,0.275583,0.286724,0.748543,-0.387384,2.784692,0.465920
0.320344,0.275828,0.081864,0.321963,0,0,0,1,0,0,0,1,0.871883,0.291631,1.416968,0.484387,-1.292292,0.384160,0.952716,0.782294,1.298785,1.656818
0.085802,0.227643,0.303455,0.383101,0,0,0,1,0,0,0,1,1.934036,-1.257486,2.235949,0.466136,-1.949462,-1.414904,-0.066269,-0.519368,-0.031040,-0.760484
0.472763,0.173966,0.178559,0.174712,1,0,0,0,1,0,0,0,-0.566719,-0.803508,1.782381,-0.342177,-1.009581,-0.781411,0.395957,0.629306,-2.822504,-1.006194
0.294705,0.092019,0.569646,0.043631,0,0,1,0,0,0,1,0,-1.197229,0.737488,0.863612,0.023844,1.403298,0.891375,-1.872380,0.607852,-1.365363,2.170940
0.353995,0.143567,0.275853,0.226585,0,0,0,1,1,0,0,0,-1.119331,0.903561,-0.573830,-0.982224,0.369075,0.510691,-0.216421,0.760148,1.591862,-1.668147
0.260087,0.264095,0.104457,0.371361,0,0,0,1,0,0,0,1,0.741593,0.280571,0.287553,1.282008,-0.507856,0.526607,0.254866,-0.268299,3.149473,-1.285912
0.167684,0.347468,0.412875,0.071974,0,0,1,0,0,0,1,0,0.589934,-2.119618,1.799961,-1.039457,1.825372,-0.791639,0.607060,-0.373551,-0.546160,-0.669691
0.288722,0.202425,0.154038,0.354816,1,0,0,0,0,0,0,1,-0.423085,-0.141461,0.369380,0.174334,-0.804901,-0.142748,-1.055988,0.200333,0.411882,-0.030406
0.284059,0.245877,0.115149,0.354915,0,0,0,1,0,0,0,1,-1.362988,0.704650,1.251018,0.322138,-1.087694,-0.448871,0.811475,1.025542,1.743319,-0.437811
0.070135,0.125310,0.099954,0.704601,0,0,0,1,0,0,0,1,0.382691,-1.046111,-1.360623,-0.598513,-1.666679,-0.418795,-0.143087,-1.297930,0.773881,0.476140
0.472763,0.173966,0.178559,0.174712,0,0,1,0,1,0,0,0,0.233693,-0.469310,1.527743,-0.673290,-0.443011,0.087606,0.240528,1.717908,-0.650526,-1.031364
0.121154,0.346944,0.377454,0.154448,0,1,0,0,0,0,1,0,0.095484,0.533557,-1.958417,-0.895465,1.407114,0.917829,-1.043112,0.292875,2.398588,-0.870426
0.472763,0.173966,0.178559,0.174712,0,0,1,0,1,0,0,0,-1.178043,0.966694,3.541094,0.080901,-0.977771,0.677961,0.341350,1.021750,-1.004596,-1.478535
0.164764,0.304147,0.318501,0.212588,0,0,1,0,0,0,1,0,0.068907,0.666911,-1.016876,0.576066,0.663056,-0.359644,-0.560858,-1.339924,-0.725529,0.790012
0.410541,0.135841,0.174640,0.278979,1,0,0,0,1,0,0,0,-0.368652,0.159035,-0.769393,-0.794507,-2.641948,-0.617148,0.735348,-0.287463,-2.081829,-0.015912
0.284059,0.245877,0.115149,0.354915,0,0,0,1,0,0,0,1,-0.551863,0.456006,3.132657,0.497071,-2.454124,-0.556690,-0.390575,0.650500,0.189005,-1.981836
0.354594,0.218568,0.237211,0.189627,0,1,0,0,1,0,0,0,0.589851,-0.352192,-0.461040,-0.999250,0.499315,0.421699,0.968057,0.765935,1.378423,0.792661
0.164764,0.304147,0.318501,0.212588,0,0,1,0,0,0,1,0,0.100946,0.838447,-0.937501,0.924527,0.007294,-0.462741,0.504483,-2.409067,-2.654861,0.850231
0.409831,0.160664,0.232796,0.196709,1,0,0,0,1,0,0,0,2.060584,-0.874959,-0.405425,-1.775753,-2.395829,1.009117,0.247499,1.902088,-1.113745,1.998587
0.455421,0.214812,0.165752,0.164015,1,0,0,0,1,0,0,0,-1.111046,-1.198671,-1.553794,0.977584,-0.019370,0.355338,0.360834,0.976904,-0.833079,0.890843
0.338369,0.322352,0.157428,0.181851,0,1,0,0,1,0,0,0,-0.455751,0.185832,-0.902252,-0.574106,0.743404,0.398393,-0.003842,0.416590,2.132436,-1.242223
0.103695,0.271738,0.448743,0.175825,0,0,1,0,0,0,1,0,0.122400,-0.610815,2.725925,-0.253206,1.056673,-0.486890,1.287875,-1.198604,-1.162482,-0.433150
